,Entry ID,Jurisdiction,health_region,Date announced,Date implemented,Intervention category,Intervention type,Intervention summary,"Primary source
(news release or specific resource)",Secondary source,Level,"Indigenous 
population group",Source type,suggested_industry
186,ON263,Ont.,Kingston Frontenac Lennox & Addington,2020-12-21 00:00:00,2020-12-26 00:00:00,Closures,Grey - Lockdown,"Who: Government of Ontario. What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,,Provincial/territorial,No,Government,"Clothing stores, Nightlife, Restaurants & eating places"
187,ON263,Ont.,Wellington Dufferin Guelph,2020-12-21 00:00:00,2020-12-26 00:00:00,Closures,Grey - Lockdown,"Who: Government of Ontario. What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,,Provincial/territorial,No,Government,"Clothing stores, Nightlife, Restaurants & eating places"
188,ON263,Ont.,Simcoe Muskoka,2020-12-21 00:00:00,2020-12-26 00:00:00,Closures,Grey - Lockdown,"Who: Government of Ontario. What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,,Provincial/territorial,No,Government,"Clothing stores, Nightlife, Restaurants & eating places"
189,ON263,Ont.,Durham,2020-12-21 00:00:00,2020-12-26 00:00:00,Closures,Grey - Lockdown,"Who: Government of Ontario. What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,,Provincial/territorial,No,Government,"Clothing stores, Nightlife, Restaurants & eating places"
190,ON263,Ont.,Hamilton,2020-12-21 00:00:00,2020-12-26 00:00:00,Closures,Grey - Lockdown,"Who: Government of Ontario. What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,,Provincial/territorial,No,Government,"Clothing stores, Nightlife, Restaurants & eating places"
191,ON263,Ont.,Middlesex-London,2020-12-21 00:00:00,2020-12-26 00:00:00,Closures,Grey - Lockdown,"Who: Government of Ontario. What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,,Provincial/territorial,No,Government,"Clothing stores, Nightlife, Restaurants & eating places"
192,ON263,Ont.,Niagara,2020-12-21 00:00:00,2020-12-26 00:00:00,Closures,Grey - Lockdown,"Who: Government of Ontario. What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,,Provincial/territorial,No,Government,"Clothing stores, Nightlife, Restaurants & eating places"
193,ON263,Ont.,Ottawa,2020-12-21 00:00:00,2020-12-26 00:00:00,Closures,Grey - Lockdown,"Who: Government of Ontario. What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,,Provincial/territorial,No,Government,"Clothing stores, Nightlife, Restaurants & eating places"
194,ON263,Ont.,Toronto,2020-12-21 00:00:00,2020-12-26 00:00:00,Closures,Grey - Lockdown,"Who: Government of Ontario. What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,,Provincial/territorial,No,Government,"Clothing stores, Nightlife, Restaurants & eating places"
195,ON263,Ont.,Waterloo,2020-12-21 00:00:00,2020-12-26 00:00:00,Closures,Grey - Lockdown,"Who: Government of Ontario. What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,,Provincial/territorial,No,Government,"Clothing stores, Nightlife, Restaurants & eating places"
196,ON263,Ont.,Windsor-Essex,2020-12-21 00:00:00,2020-12-26 00:00:00,Closures,Grey - Lockdown,"Who: Government of Ontario. What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,,Provincial/territorial,No,Government,"Clothing stores, Nightlife, Restaurants & eating places"
197,QC107,Que.,Montréal,2020-09-28 00:00:00,2020-10-28 00:00:00,Extended Closures,Extended - Level 4 (Red),"Restaurants - dining rooms closed. Bars, breweries, taverns, casinos closed. Microbreweries and distilleries, closed only for on-site eating or drinking. Public activites prohibited. Performance venues, cinemas, theatres and museums closed. Libraries - closed other than those maintained by educational institutions, with the exception of loan counters. Non-essential health services. Education - only one stable class group is permitted, with no physical distancing requirement, at all times. Extracurricular activities are suspended. Field trips and interscolastic activities are suspended. Loans and rentals of rooms are suspended. Post-secondary - As many activities as possible provided through distance education. Recreation - no organized sports, physical or recreational activities are permitted. Indoor and outdoor sports and recreation facilities may remain open for individual activities, but access to locker rooms is not permitted; however, washrooms remain available. Competitions and spectators are not permitted. Effective until: Jan 11, 2020.",https://www.cbc.ca/news/canada/montreal/covid-19-montreal-quebec-city-highest-alert-level-1.5741399,,Regional,No,News,"Activities, Fitness, Nightlife, Restaurants & eating places"
198,QC108,Que.,Capitale-Nationale,2020-10-19 00:00:00,2020-10-22 00:00:00,Closures,Level 4 (Red),"Restaurants - dining rooms closed. Bars, breweries, taverns, casinos closed. Microbreweries and distilleries, closed only for on-site eating or drinking. Public activites prohibited. Performance venues, cinemas, theatres and museums closed. Libraries - closed other than those maintained by educational institutions, with the exception of loan counters. Non-essential health services. Education - only one stable class group is permitted, with no physical distancing requirement, at all times. Extracurricular activities are suspended. Field trips and interscolastic activities are suspended. Loans and rentals of rooms are suspended. Post-secondary - As many activities as possible provided through distance education. Recreation - no organized sports, physical or recreational activities are permitted. Indoor and outdoor sports and recreation facilities may remain open for individual activities, but access to locker rooms is not permitted; however, washrooms remain available. Competitions and spectators are not permitted. Effective until: Oct 28, 2020.",https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/progressive-regional-alert-and-intervention-system/map-of-covid-19-alert-levels-by-region/,,Regional,No,Government,"Activities, Fitness, Nightlife, Restaurants & eating places"
199,QC109,Que.,Montréal,2020-11-19 00:00:00,2020-11-19 00:00:00,Extended Closures,Level 4 (Red),"Restaurants - dining rooms closed. Bars, breweries, taverns, casinos closed. Microbreweries and distilleries, closed only for on-site eating or drinking. Public activites prohibited. Performance venues, cinemas, theatres and museums closed. Libraries - closed other than those maintained by educational institutions, with the exception of loan counters. Non-essential health services. Education - only one stable class group is permitted, with no physical distancing requirement, at all times. Extracurricular activities are suspended. Field trips and interscolastic activities are suspended. Loans and rentals of rooms are suspended. Post-secondary - As many activities as possible provided through distance education. Recreation - no organized sports, physical or recreational activities are permitted. Indoor and outdoor sports and recreation facilities may remain open for individual activities, but access to locker rooms is not permitted; however, washrooms remain available. Competitions and spectators are not permitted. Effective until: Jan 11, 2020.",https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/progressive-regional-alert-and-intervention-system/map-of-covid-19-alert-levels-by-region/,,Regional,No,News,"Activities, Fitness, Nightlife, Restaurants & eating places"
205,QC344,Que.,Capitale-Nationale,2020-08-19 00:00:00,2020-08-19 00:00:00,Openings,Openings - education,"Who: Minister of health and social services
What: Lifted the suspension of education and instructional services provided by educational insitutions
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-885-2020-anglais.pdf?1597868919,,Provincial/territorial,No,CIHI,None
206,QC344,Que.,Montréal,2020-08-19 00:00:00,2020-08-19 00:00:00,Openings,Openings - education,"Who: Minister of health and social services
What: Lifted the suspension of education and instructional services provided by educational insitutions
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-885-2020-anglais.pdf?1597868919,,Provincial/territorial,No,CIHI,None
207,QC344,Que.,Estrie,2020-08-19 00:00:00,2020-08-19 00:00:00,Openings,Openings - education,"Who: Minister of health and social services
What: Lifted the suspension of education and instructional services provided by educational insitutions
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-885-2020-anglais.pdf?1597868919,,Provincial/territorial,No,CIHI,None
208,QC344,Que.,Mauricie,2020-08-19 00:00:00,2020-08-19 00:00:00,Openings,Openings - education,"Who: Minister of health and social services
What: Lifted the suspension of education and instructional services provided by educational insitutions
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-885-2020-anglais.pdf?1597868919,,Provincial/territorial,No,CIHI,None
209,QC344,Que.,Saguenay,2020-08-19 00:00:00,2020-08-19 00:00:00,Openings,Openings - education,"Who: Minister of health and social services
What: Lifted the suspension of education and instructional services provided by educational insitutions
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-885-2020-anglais.pdf?1597868919,,Provincial/territorial,No,CIHI,None
225,QC354,Que.,Capitale-Nationale,2020-09-01 00:00:00,2020-09-02 00:00:00,Openings,Openings - recreation,"Who: Minister of health and social services
What: Announced the resumption of fights in combat sports such as karate, taekwondo, boxing or judo as long as physical distancing is maintained outside the clashes and training groups of no more than 4 people are created 
Effective until: ",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-le-gouvernement-autorise-la-reprise-des-affrontements-dans-les-sports-de-combat-855322621.html,,Provincial/territorial,No,CIHI,Fitness
226,QC354,Que.,Montréal,2020-09-01 00:00:00,2020-09-02 00:00:00,Openings,Openings - recreation,"Who: Minister of health and social services
What: Announced the resumption of fights in combat sports such as karate, taekwondo, boxing or judo as long as physical distancing is maintained outside the clashes and training groups of no more than 4 people are created 
Effective until: ",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-le-gouvernement-autorise-la-reprise-des-affrontements-dans-les-sports-de-combat-855322621.html,,Provincial/territorial,No,CIHI,Fitness
227,QC354,Que.,Estrie,2020-09-01 00:00:00,2020-09-02 00:00:00,Openings,Openings - recreation,"Who: Minister of health and social services
What: Announced the resumption of fights in combat sports such as karate, taekwondo, boxing or judo as long as physical distancing is maintained outside the clashes and training groups of no more than 4 people are created 
Effective until: ",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-le-gouvernement-autorise-la-reprise-des-affrontements-dans-les-sports-de-combat-855322621.html,,Provincial/territorial,No,CIHI,Fitness
228,QC354,Que.,Mauricie,2020-09-01 00:00:00,2020-09-02 00:00:00,Openings,Openings - recreation,"Who: Minister of health and social services
What: Announced the resumption of fights in combat sports such as karate, taekwondo, boxing or judo as long as physical distancing is maintained outside the clashes and training groups of no more than 4 people are created 
Effective until: ",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-le-gouvernement-autorise-la-reprise-des-affrontements-dans-les-sports-de-combat-855322621.html,,Provincial/territorial,No,CIHI,Fitness
229,QC354,Que.,Saguenay,2020-09-01 00:00:00,2020-09-02 00:00:00,Openings,Openings - recreation,"Who: Minister of health and social services
What: Announced the resumption of fights in combat sports such as karate, taekwondo, boxing or judo as long as physical distancing is maintained outside the clashes and training groups of no more than 4 people are created 
Effective until: ",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-le-gouvernement-autorise-la-reprise-des-affrontements-dans-les-sports-de-combat-855322621.html,,Provincial/territorial,No,CIHI,Fitness
232,QC363,Que.,Capitale-Nationale,2020-09-11 00:00:00,2020-09-11 00:00:00,Restrictions,Closures - recreation,"Who: Minister of health and social services
What: Announced closure of karaoke activities held in public places such as bars and rented or community rooms due to the risk of infection they present
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2308/,,Provincial/territorial,No,CIHI,"Activities, Nightlife"
233,QC363,Que.,Montréal,2020-09-11 00:00:00,2020-09-11 00:00:00,Restrictions,Closures - recreation,"Who: Minister of health and social services
What: Announced closure of karaoke activities held in public places such as bars and rented or community rooms due to the risk of infection they present
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2308/,,Provincial/territorial,No,CIHI,"Activities, Nightlife"
234,QC363,Que.,Estrie,2020-09-11 00:00:00,2020-09-11 00:00:00,Restrictions,Closures - recreation,"Who: Minister of health and social services
What: Announced closure of karaoke activities held in public places such as bars and rented or community rooms due to the risk of infection they present
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2308/,,Provincial/territorial,No,CIHI,"Activities, Nightlife"
235,QC363,Que.,Mauricie,2020-09-11 00:00:00,2020-09-11 00:00:00,Restrictions,Closures - recreation,"Who: Minister of health and social services
What: Announced closure of karaoke activities held in public places such as bars and rented or community rooms due to the risk of infection they present
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2308/,,Provincial/territorial,No,CIHI,"Activities, Nightlife"
236,QC363,Que.,Saguenay,2020-09-11 00:00:00,2020-09-11 00:00:00,Restrictions,Closures - recreation,"Who: Minister of health and social services
What: Announced closure of karaoke activities held in public places such as bars and rented or community rooms due to the risk of infection they present
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2308/,,Provincial/territorial,No,CIHI,"Activities, Nightlife"
252,QC375,Que.,Capitale-Nationale,2020-09-20 00:00:00,2020-09-20 00:00:00,Closures,Closures - non-essential services,"Who: Minister of health and social services
What: Announced that regions in the orange zones must now end sales of alcohol in restaurants, bars, brasseries, taverns, casinos and any other place or establishment with a licence to sell or serve alcoholic beverages by 11 p.m and customers in bars, brasseries, taverns and casinos must leave by midnight
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2322/,,Regional,No,CIHI,"Nightlife, Restaurants & eating places"
253,QC375,Que.,Montréal,2020-09-20 00:00:00,2020-09-20 00:00:00,Closures,Closures - non-essential services,"Who: Minister of health and social services
What: Announced that regions in the orange zones must now end sales of alcohol in restaurants, bars, brasseries, taverns, casinos and any other place or establishment with a licence to sell or serve alcoholic beverages by 11 p.m and customers in bars, brasseries, taverns and casinos must leave by midnight
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2322/,,Regional,No,CIHI,"Nightlife, Restaurants & eating places"
254,QC375,Que.,Estrie,2020-09-20 00:00:00,2020-09-20 00:00:00,Closures,Closures - non-essential services,"Who: Minister of health and social services
What: Announced that regions in the orange zones must now end sales of alcohol in restaurants, bars, brasseries, taverns, casinos and any other place or establishment with a licence to sell or serve alcoholic beverages by 11 p.m and customers in bars, brasseries, taverns and casinos must leave by midnight
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2322/,,Regional,No,CIHI,"Nightlife, Restaurants & eating places"
255,QC375,Que.,Mauricie,2020-09-20 00:00:00,2020-09-20 00:00:00,Closures,Closures - non-essential services,"Who: Minister of health and social services
What: Announced that regions in the orange zones must now end sales of alcohol in restaurants, bars, brasseries, taverns, casinos and any other place or establishment with a licence to sell or serve alcoholic beverages by 11 p.m and customers in bars, brasseries, taverns and casinos must leave by midnight
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2322/,,Regional,No,CIHI,"Nightlife, Restaurants & eating places"
256,QC375,Que.,Saguenay,2020-09-20 00:00:00,2020-09-20 00:00:00,Closures,Closures - non-essential services,"Who: Minister of health and social services
What: Announced that regions in the orange zones must now end sales of alcohol in restaurants, bars, brasseries, taverns, casinos and any other place or establishment with a licence to sell or serve alcoholic beverages by 11 p.m and customers in bars, brasseries, taverns and casinos must leave by midnight
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2322/,,Regional,No,CIHI,"Nightlife, Restaurants & eating places"
257,QC376,Que.,Montréal,2020-09-30 00:00:00,2020-10-01 00:00:00,Closures,Level 4 (Red),"Restaurants - dining rooms closed. Bars, breweries, taverns, casinos closed. Microbreweries and distilleries, closed only for on-site eating or drinking. Public activites prohibited. Performance venues, cinemas, theatres and museums closed. Libraries - closed other than those maintained by educational institutions, with the exception of loan counters. Non-essential health services. Education - only one stable class group is permitted, with no physical distancing requirement, at all times. Extracurricular activities are suspended. Field trips and interscolastic activities are suspended. Loans and rentals of rooms are suspended. Post-secondary - As many activities as possible provided through distance education. Recreation - no organized sports, physical or recreational activities are permitted. Indoor and outdoor sports and recreation facilities may remain open for individual activities, but access to locker rooms is not permitted; however, washrooms remain available. Competitions and spectators are not permitted. Effective until: Jan 11, 2020. Effective until: Oct 28, 2020.",https://www.cbc.ca/news/canada/montreal/covid-19-quebec-oct-1-1.5745858,,Regional,No,Government,"Activities, Fitness, Nightlife, Restaurants & eating places"
258,QC377,Que.,Estrie,2020-11-09 00:00:00,2020-11-12 00:00:00,Closures,Level 4 (Red),"Restaurants - dining rooms closed. Bars, breweries, taverns, casinos closed. Microbreweries and distilleries, closed only for on-site eating or drinking. Public activites prohibited. Performance venues, cinemas, theatres and museums closed. Libraries - closed other than those maintained by educational institutions, with the exception of loan counters. Non-essential health services. Education - only one stable class group is permitted, with no physical distancing requirement, at all times. Extracurricular activities are suspended. Field trips and interscolastic activities are suspended. Loans and rentals of rooms are suspended. Post-secondary - As many activities as possible provided through distance education. Recreation - no organized sports, physical or recreational activities are permitted. Indoor and outdoor sports and recreation facilities may remain open for individual activities, but access to locker rooms is not permitted; however, washrooms remain available. Competitions and spectators are not permitted. Effective until: Jan 11, 2020. Effective until: Oct 28, 2020.",https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/progressive-regional-alert-and-intervention-system/map-of-covid-19-alert-levels-by-region/,,Regional,No,Government,"Activities, Fitness, Nightlife, Restaurants & eating places"
259,QC378,Que.,Mauricie,2020-10-08 00:00:00,2020-10-11 00:00:00,Closures,Level 4 (Red),"Restaurants - dining rooms closed. Bars, breweries, taverns, casinos closed. Microbreweries and distilleries, closed only for on-site eating or drinking. Public activites prohibited. Performance venues, cinemas, theatres and museums closed. Libraries - closed other than those maintained by educational institutions, with the exception of loan counters. Non-essential health services. Education - only one stable class group is permitted, with no physical distancing requirement, at all times. Extracurricular activities are suspended. Field trips and interscolastic activities are suspended. Loans and rentals of rooms are suspended. Post-secondary - As many activities as possible provided through distance education. Recreation - no organized sports, physical or recreational activities are permitted. Indoor and outdoor sports and recreation facilities may remain open for individual activities, but access to locker rooms is not permitted; however, washrooms remain available. Competitions and spectators are not permitted. Effective until: Jan 11, 2020. Effective until: Oct 28, 2020.",https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/progressive-regional-alert-and-intervention-system/map-of-covid-19-alert-levels-by-region/,,Regional,No,Government,"Activities, Fitness, Nightlife, Restaurants & eating places"
260,QC378,Que.,Saguenay,,2020-13-33,Closures,Level 4 (Red),"Restaurants - dining rooms closed. Bars, breweries, taverns, casinos closed. Microbreweries and distilleries, closed only for on-site eating or drinking. Public activites prohibited. Performance venues, cinemas, theatres and museums closed. Libraries - closed other than those maintained by educational institutions, with the exception of loan counters. Non-essential health services. Education - only one stable class group is permitted, with no physical distancing requirement, at all times. Extracurricular activities are suspended. Field trips and interscolastic activities are suspended. Loans and rentals of rooms are suspended. Post-secondary - As many activities as possible provided through distance education. Recreation - no organized sports, physical or recreational activities are permitted. Indoor and outdoor sports and recreation facilities may remain open for individual activities, but access to locker rooms is not permitted; however, washrooms remain available. Competitions and spectators are not permitted. Effective until: Jan 11, 2020. Effective until: Oct 28, 2020.",https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/progressive-regional-alert-and-intervention-system/map-of-covid-19-alert-levels-by-region/,,Regional,No,Government,"Activities, Fitness, Nightlife, Restaurants & eating places"
261,QC379,Que.,Montréal,,2020-12-25 00:00:00,Closures,Level 4 (Red),"(i) closure of non-priority businesses from December 25, 2020 to January 10, 2021 (inclusively) (ii) restrictions on the number of persons allowed in businesses while they are permitted to remain open; and (iii) mandatory teleworking from December 17, 2020 to January 10, 2021 (inclusively). restaurants, and food courts in shopping centres and food stores, except for deliveries, take-outs or drive-through orders; bars and discotheques; microbreweries and distilleries in respect of their services permitting consumption of food or beverages on the premises; casinos and gaming houses; museums, biodomes, planetariums, insectariums, botanical gardens, aquariums and zoos except that, as of December 17, 2020, outdoor activities requiring participants be in motion, such as sports-related activities or walking circuits are permitted at these sites; arcades and, for their indoor activities, thematic sites, amusement centres and parks, recreational centres and water parks; saunas and spas, except personal care provided therein; libraries other than those in educational institutions, except lending desks; movie theatres and rooms in which performing arts are presented, including venues where the arts are broadcast; youth hostels; physical training rooms; and any indoor place used for an event-based or social activity or for games such as bowling, darts, billiards and the like, other than a private residence.",https://www.stikeman.com/en-ca/kh/corporations-commercial-law/quebec-announces-regional-and-province-wide-restrictions,,Regional,No,Government,"Fitness, Nightlife, Activities, Clothing stores, Restaurants & eating places, Personal care"
262,QC379,Que.,Estrie,,2020-12-25 00:00:00,Closures,Level 4 (Red),"(i) closure of non-priority businesses from December 25, 2020 to January 10, 2021 (inclusively) (ii) restrictions on the number of persons allowed in businesses while they are permitted to remain open; and (iii) mandatory teleworking from December 17, 2020 to January 10, 2021 (inclusively). restaurants, and food courts in shopping centres and food stores, except for deliveries, take-outs or drive-through orders; bars and discotheques; microbreweries and distilleries in respect of their services permitting consumption of food or beverages on the premises; casinos and gaming houses; museums, biodomes, planetariums, insectariums, botanical gardens, aquariums and zoos except that, as of December 17, 2020, outdoor activities requiring participants be in motion, such as sports-related activities or walking circuits are permitted at these sites; arcades and, for their indoor activities, thematic sites, amusement centres and parks, recreational centres and water parks; saunas and spas, except personal care provided therein; libraries other than those in educational institutions, except lending desks; movie theatres and rooms in which performing arts are presented, including venues where the arts are broadcast; youth hostels; physical training rooms; and any indoor place used for an event-based or social activity or for games such as bowling, darts, billiards and the like, other than a private residence.",https://www.stikeman.com/en-ca/kh/corporations-commercial-law/quebec-announces-regional-and-province-wide-restrictions,,Regional,No,Government,"Fitness, Nightlife, Activities, Clothing stores, Restaurants & eating places, Personal care"
