,Unnamed: 0,Entry ID,Jurisdiction,Health Region,Implemented,Category,Type,Summary,Source,Level,Source type,Expired,Industry
148,315,QC380,Que.,Capitale-Nationale,2021-01-09 00:00:00,Restrictions,Level 4 (Red),"As of January 9, 2021, to comply with the 8 p.m. curfew, all commercial enterprises must close their doors not later than 7:30 p.m. Dining rooms are closed, Bars, brasseries, taverns, and casinos
Closed, Personal and beauty care services closed. Effective Until: February 9, 2021.",https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/confinement-in-quebec/,Regional,Government,,"Restaurants & eating places, Nightlife"
149,317,NS135,N.S.,Zone 4 - Central,2021-01-11 00:00:00,Restrictions,Restrictions - non-essential services,"What: Retail stores need to follow the Health Protection Act Order, including limiting shoppers and staff to 50% of the store's capacity.",https://novascotia.ca/coronavirus/restriction-updates/,Provincial/territorial,Government,,Clothing stores
150,319,SK191,Sask.,Saskatoon,2020-11-27 00:00:00,Restrictions,Restrictions- non-essential services,"Who: Government of Saskatchewan
What: Prohibited places of worship of more than 30 people, including wedding, funeral, and baptismal services. Food and drink must not be present or served. Limited customer capacity for large retail locaitons to 50% or 4 square metres of space per person, whichever is less. Enhanced exception of mask use and mitigation measures.
Effective until: 2020-01-29",https://www.saskatchewan.ca/government/news-and-media/2020/november/25/covid-19-update-new-measures-in-effect-november-27,Provincial/territorial,CIHI,,Clothing stores
151,320,SK191,Sask.,Regina,2020-11-27 00:00:00,Restrictions,Restrictions- non-essential services,"Who: Government of Saskatchewan
What: Prohibited places of worship of more than 30 people, including wedding, funeral, and baptismal services. Food and drink must not be present or served. Limited customer capacity for large retail locaitons to 50% or 4 square metres of space per person, whichever is less. Enhanced exception of mask use and mitigation measures.
Effective until: 2020-01-29",https://www.saskatchewan.ca/government/news-and-media/2020/november/25/covid-19-update-new-measures-in-effect-november-27,Provincial/territorial,CIHI,,Clothing stores
152,321,SK200,Sask.,Saskatoon,2020-12-14 00:00:00,Closures,Closures - recreation,"What: all casinos, bingo halls, and gaming centers shall close. Owners or operators of personal service facilities identified as an allowable business on the critical public services and allowable business list shall not exceed 50 percent of the occupant load for small businesses and 25 percent for small.",https://www.saskatchewan.ca/government/news-and-media/2020/december/14/covid-19-update-new-measures-to-further-reduce-transmission-risk,Provincial/territorial,CIHI,,Nightlife
153,322,SK200,Sask.,Regina,2020-12-17 00:00:00,Closures,Closures - recreation,"What: all casinos, bingo halls, and gaming centers shall close. Owners or operators of personal service facilities identified as an allowable business on the critical public services and allowable business list shall not exceed 50 percent of the occupant.",https://www.saskatchewan.ca/government/news-and-media/2020/december/14/covid-19-update-new-measures-to-further-reduce-transmission-risk,Provincial/territorial,CIHI,,Nightlife
154,323,AB214,Alta.,Calgary,2020-11-27 00:00:00,Closures,Closures - non-essential services,"Who: Government of Alberta
What: The regions of Calgary, Edmonton and other specified regions of Alberta (for full list, refer to secondary source column) were moved to Enhanced lockdown. Limited restaurants, bars, pubs and lounges, to no more than 6 people per table with distancing between tables, and stop liquor sales at 10:00pm. All food and drink establishments must close at 11:00pm with the exception of casinos. Restricted retail, entertainment and event services to 25% capacity (e.g. grocery stores, clothing stores, movie theatres, libraries). Closed in-person services (e.g. banquet halls, concert venues, conference centers, racing centers, indoor amusement parks). Restricted personal and professional services (e.g. lawyers, accountants) to one-on-one appointment only. 
Effective until: ",https://web.archive.org/web/20201125051018/https://www.alberta.ca/enhanced-public-health-measures.aspx,Regional,CIHI,,"General merchandise stores, Restaurants & eating places, Nightlife, Clothing stores, Food & beverage stores"
155,324,AB215,Alta.,Calgary,2020-11-27 00:00:00,Closures,Closures - recreation,"Who: Government of Alberta
What: The regions of Calgary, Edmonton and other specified regions of Alberta (for full list, refer to secondary source column) were moved to Enhanced lockdowns. Prohibited all indoor and outdoor children play areas and all levels of sport (e.g. professional, junior, armature) including community centers with outlined exemptions. Restricted indoor fitness and recreation centers to 25% capacity (e.g. dance studio, gyms), with a prohibition on group activities. 
Effective until: ",https://web.archive.org/web/20201125051018/https://www.alberta.ca/enhanced-public-health-measures.aspx,Regional,CIHI,,Fitness
156,325,AB214,Alta.,Edmonton,2020-11-27 00:00:00,Closures,Closures - non-essential services,"Who: Government of Alberta
What: The regions of Calgary, Edmonton and other specified regions of Alberta (for full list, refer to secondary source column) were moved to Enhanced lockdown. Limited restaurants, bars, pubs and lounges, to no more than 6 people per table with distancing between tables, and stop liquor sales at 10:00pm. All food and drink establishments must close at 11:00pm with the exception of casinos. Restricted retail, entertainment and event services to 25% capacity (e.g. grocery stores, clothing stores, movie theatres, libraries). Closed in-person services (e.g. banquet halls, concert venues, conference centers, racing centers, indoor amusement parks). Restricted personal and professional services (e.g. lawyers, accountants) to one-on-one appointment only. 
Effective until: ",https://web.archive.org/web/20201125051018/https://www.alberta.ca/enhanced-public-health-measures.aspx,Regional,CIHI,,"General merchandise stores, Restaurants & eating places, Nightlife, Clothing stores, Food & beverage stores"
157,326,AB215,Alta.,Edmonton,2020-11-27 00:00:00,Closures,Closures - recreation,"Who: Government of Alberta
What: The regions of Calgary, Edmonton and other specified regions of Alberta (for full list, refer to secondary source column) were moved to Enhanced lockdowns. Prohibited all indoor and outdoor children play areas and all levels of sport (e.g. professional, junior, armature) including community centers with outlined exemptions. Restricted indoor fitness and recreation centers to 25% capacity (e.g. dance studio, gyms), with a prohibition on group activities. 
Effective until: ",https://web.archive.org/web/20201125051018/https://www.alberta.ca/enhanced-public-health-measures.aspx,Regional,CIHI,,Fitness
158,327,AB214,Alta.,Central Zone,2020-11-27 00:00:00,Closures,Closures - non-essential services,"Who: Government of Alberta
What: The regions of Calgary, Edmonton and other specified regions of Alberta (for full list, refer to secondary source column) were moved to Enhanced lockdown. Limited restaurants, bars, pubs and lounges, to no more than 6 people per table with distancing between tables, and stop liquor sales at 10:00pm. All food and drink establishments must close at 11:00pm with the exception of casinos. Restricted retail, entertainment and event services to 25% capacity (e.g. grocery stores, clothing stores, movie theatres, libraries). Closed in-person services (e.g. banquet halls, concert venues, conference centers, racing centers, indoor amusement parks). Restricted personal and professional services (e.g. lawyers, accountants) to one-on-one appointment only. 
Effective until: ",https://web.archive.org/web/20201125051018/https://www.alberta.ca/enhanced-public-health-measures.aspx,Regional,CIHI,,"General merchandise stores, Restaurants & eating places, Nightlife, Clothing stores, Food & beverage stores"
159,328,AB215,Alta.,Central Zone,2020-11-27 00:00:00,Closures,Closures - recreation,"Who: Government of Alberta
What: The regions of Calgary, Edmonton and other specified regions of Alberta (for full list, refer to secondary source column) were moved to Enhanced lockdowns. Prohibited all indoor and outdoor children play areas and all levels of sport (e.g. professional, junior, armature) including community centers with outlined exemptions. Restricted indoor fitness and recreation centers to 25% capacity (e.g. dance studio, gyms), with a prohibition on group activities. 
Effective until: ",https://web.archive.org/web/20201125051018/https://www.alberta.ca/enhanced-public-health-measures.aspx,Regional,CIHI,,Fitness
160,329,AB234,Alta.,Central Zone,2020-12-13 00:00:00,Restrictions,Restrictions - health services,"Who: Government of Alberta
What: The province moved to lockdown-enhanced. Restricted regulated health professions (e.g. physicians, dentists, physiotherapists) and to one-on-one appointments only. 
Effective until: 2020-01-21",https://www.alberta.ca/release.cfm?xID=75859ADEA5D5E-045D-2386-0CB140C175A800DD,Provincial/territorial,CIHI,,Dentists
161,330,AB231,Alta.,Edmonton,2020-12-13 00:00:00,Restrictions,Restrictions - non-essential services,"Who: Government of Alberta
What:The province moved to lockdown-enhanced. Prohibited indoor and outdoor service at restaurants, bars, lounges, cafes and other food and drink establishments. Restricted retail services to 15% capacity or 5 customers. Closed all personal and wellness services. 
Effective until:2021-01-21",https://www.alberta.ca/release.cfm?xID=75859ADEA5D5E-045D-2386-0CB140C175A800DD,Provincial/territorial,CIHI,,"Personal care, Restaurants & eating places, Clothing stores, Nightlife"
162,331,AB232,Alta.,Edmonton,2020-12-13 00:00:00,Closures,Closures - recreation,"Who:Government of Alberta
What:The province moved to lockdown-enhanced. Prohibited indoor and outdoor sports and closed recreational centers including gyms and fitness studios. Outdoor group physical activity limited to 10 people or less, highly recommended being within single households. Limited performance activities such as dancing, theatre and musical instruments to a maximum of 2 people indoors and 10 people outdoors. Closed all indoor and outdoor entertainment facilities such as casinos, libraries, raceways and movie theaters.
Effective until: 2021-01-21",https://www.alberta.ca/release.cfm?xID=75859ADEA5D5E-045D-2386-0CB140C175A800DD,Provincial/territorial,CIHI,,"Fitness, Nightlife"
163,332,AB234,Alta.,Edmonton,2020-12-13 00:00:00,Restrictions,Restrictions - health services,"Who: Government of Alberta
What: The province moved to lockdown-enhanced. Restricted regulated health professions (e.g. physicians, dentists, physiotherapists) and to one-on-one appointments only. 
Effective until: 2020-01-21",https://www.alberta.ca/release.cfm?xID=75859ADEA5D5E-045D-2386-0CB140C175A800DD,Provincial/territorial,CIHI,,Dentists
164,333,AB231,Alta.,Calgary,2020-12-13 00:00:00,Restrictions,Restrictions - non-essential services,"Who: Government of Alberta
What:The province moved to lockdown-enhanced. Prohibited indoor and outdoor service at restaurants, bars, lounges, cafes and other food and drink establishments. Restricted retail services to 15% capacity or 5 customers. Closed all personal and wellness services. 
Effective until:2021-01-21",https://www.alberta.ca/release.cfm?xID=75859ADEA5D5E-045D-2386-0CB140C175A800DD,Provincial/territorial,CIHI,,"Personal care, Restaurants & eating places, Clothing stores, Nightlife"
165,334,AB232,Alta.,Calgary,2020-12-13 00:00:00,Closures,Closures - recreation,"Who:Government of Alberta
What:The province moved to lockdown-enhanced. Prohibited indoor and outdoor sports and closed recreational centers including gyms and fitness studios. Outdoor group physical activity limited to 10 people or less, highly recommended being within single households. Limited performance activities such as dancing, theatre and musical instruments to a maximum of 2 people indoors and 10 people outdoors. Closed all indoor and outdoor entertainment facilities such as casinos, libraries, raceways and movie theaters.
Effective until: 2021-01-21",https://www.alberta.ca/release.cfm?xID=75859ADEA5D5E-045D-2386-0CB140C175A800DD,Provincial/territorial,CIHI,,"Fitness, Nightlife"
166,335,AB234,Alta.,Calgary,2020-12-13 00:00:00,Restrictions,Restrictions - health services,"Who: Government of Alberta
What: The province moved to lockdown-enhanced. Restricted regulated health professions (e.g. physicians, dentists, physiotherapists) and to one-on-one appointments only. 
Effective until: 2020-01-21",https://www.alberta.ca/release.cfm?xID=75859ADEA5D5E-045D-2386-0CB140C175A800DD,Provincial/territorial,CIHI,,Dentists
167,336,AB182,Alta.,Calgary,2021-01-18 00:00:00,Openings,Openings - non-essential services,What: Personal and wellness services opened for appointments only.,https://www.alberta.ca/release.cfm?xID=7716923690664-C93B-2911-9E7A4B32B9610F48#jumplinks-0,Provincial/territorial,Government,,Personal care
168,337,AB182,Alta.,Central Zone,2021-01-18 00:00:00,Openings,Openings - non-essential services,What: Personal and wellness services opened for appointments only.,https://www.alberta.ca/release.cfm?xID=7716923690664-C93B-2911-9E7A4B32B9610F48#jumplinks-0,Provincial/territorial,Government,,Personal care
169,338,AB182,Alta.,Edmonton,2021-01-18 00:00:00,Openings,Openings - non-essential services,What: Personal and wellness services opened for appointments only.,https://www.alberta.ca/release.cfm?xID=7716923690664-C93B-2911-9E7A4B32B9610F48#jumplinks-0,Provincial/territorial,Government,,Personal care
170,339,AB183,Alta.,Calgary,2021-02-08 00:00:00,Openings,Openings - non-essential services,"What: Only one-on-one training is permitted for indoor fitness activities (e.g. fitness in dance studios, training figure skating on ice, one-on-one lessons). Children and youth will be allowed to participate in limited school and team sport activities. Restaurants, pubs, bars, lounges and cafes can open for in-person service. Restaurants, cafes and pubs must collect the contact information of one person from the dining party. In-person dining must close by 11 p.m. ",https://www.alberta.ca/release.cfm?xID=7716822CAEF42-F51A-C15A-8DA6AA1F5614D257,Provincial/territorial,Government,,"Restaurants & eating places, Fitness, Nightlife"
171,340,AB183,Alta.,Edmonton,2021-02-08 00:00:00,Openings,Openings - non-essential services,"What: Only one-on-one training is permitted for indoor fitness activities (e.g. fitness in dance studios, training figure skating on ice, one-on-one lessons). Children and youth will be allowed to participate in limited school and team sport activities. Restaurants, pubs, bars, lounges and cafes can open for in-person service. Restaurants, cafes and pubs must collect the contact information of one person from the dining party. In-person dining must close by 11 p.m. ",https://www.alberta.ca/release.cfm?xID=7716822CAEF42-F51A-C15A-8DA6AA1F5614D257,Provincial/territorial,Government,,"Restaurants & eating places, Fitness, Nightlife"
172,341,AB183,Alta.,Central Zone,2021-02-08 00:00:00,Openings,Openings - non-essential services,"What: Only one-on-one training is permitted for indoor fitness activities (e.g. fitness in dance studios, training figure skating on ice, one-on-one lessons). Children and youth will be allowed to participate in limited school and team sport activities. Restaurants, pubs, bars, lounges and cafes can open for in-person service. Restaurants, cafes and pubs must collect the contact information of one person from the dining party. In-person dining must close by 11 p.m. ",https://www.alberta.ca/release.cfm?xID=7716822CAEF42-F51A-C15A-8DA6AA1F5614D257,Provincial/territorial,Government,,"Restaurants & eating places, Fitness, Nightlife"
173,342,BC220,B.C.,Vancouver Coastal,2020-11-07 00:00:00,Closures,Closures - recreation,"Who: Government of British Columbia
What: Suspended the organization and operation of indoor group physical activities at businesses, recreation centres or other organizations in the Vancouver Coastal Health and Fraser Health regions
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0059-001922,Provincial/territorial,CIHI,,None
174,343,BC234,B.C.,Vancouver Coastal,2020-12-02 00:00:00,Closures,Closures - recreation,"Who: Ministry of Health
What: Prohibited all indoor group high intensity fitness activity and indoor adult team sports; suspended low intensity fitness activities until new guidelines are available to resume these activities safely
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0063-001998,Provincial/territorial,CIHI,,Fitness
175,344,BC238,B.C.,Vancouver Coastal,2020-12-14 00:00:00,Openings,Openings - recreation,"Who: Ministry of Health
What: Published new guidelines for the resumption of low-intensity indoor group physical activity  
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0066-002066,Provincial/territorial,CIHI,,None
176,345,BC220,B.C.,Interior,2020-11-07 00:00:00,Closures,Closures - recreation,"Who: Government of British Columbia
What: Suspended the organization and operation of indoor group physical activities at businesses, recreation centres or other organizations in the Vancouver Coastal Health and Fraser Health regions
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0059-001922,Provincial/territorial,CIHI,,None
177,346,BC234,B.C.,Interior,2020-12-02 00:00:00,Closures,Closures - recreation,"Who: Ministry of Health
What: Prohibited all indoor group high intensity fitness activity and indoor adult team sports; suspended low intensity fitness activities until new guidelines are available to resume these activities safely
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0063-001998,Provincial/territorial,CIHI,,Fitness
178,347,BC238,B.C.,Interior,2020-12-14 00:00:00,Openings,Openings - recreation,"Who: Ministry of Health
What: Published new guidelines for the resumption of low-intensity indoor group physical activity  
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0066-002066,Provincial/territorial,CIHI,,None
179,348,BC220,B.C.,Fraser,2020-11-07 00:00:00,Closures,Closures - recreation,"Who: Government of British Columbia
What: Suspended the organization and operation of indoor group physical activities at businesses, recreation centres or other organizations in the Vancouver Coastal Health and Fraser Health regions
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0059-001922,Provincial/territorial,CIHI,,None
180,349,BC234,B.C.,Fraser,2020-12-02 00:00:00,Closures,Closures - recreation,"Who: Ministry of Health
What: Prohibited all indoor group high intensity fitness activity and indoor adult team sports; suspended low intensity fitness activities until new guidelines are available to resume these activities safely
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0063-001998,Provincial/territorial,CIHI,,Fitness
181,350,BC238,B.C.,Fraser,2020-12-14 00:00:00,Openings,Openings - recreation,"Who: Ministry of Health
What: Published new guidelines for the resumption of low-intensity indoor group physical activity  
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0066-002066,Provincial/territorial,CIHI,,None
182,351,BC220,B.C.,Island,2020-11-07 00:00:00,Closures,Closures - recreation,"Who: Government of British Columbia
What: Suspended the organization and operation of indoor group physical activities at businesses, recreation centres or other organizations in the Vancouver Coastal Health and Fraser Health regions
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0059-001922,Provincial/territorial,CIHI,,None
183,352,BC234,B.C.,Island,2020-12-02 00:00:00,Closures,Closures - recreation,"Who: Ministry of Health
What: Prohibited all indoor group high intensity fitness activity and indoor adult team sports; suspended low intensity fitness activities until new guidelines are available to resume these activities safely
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0063-001998,Provincial/territorial,CIHI,,Fitness
184,353,BC238,B.C.,Island,2020-12-14 00:00:00,Openings,Openings - recreation,"Who: Ministry of Health
What: Published new guidelines for the resumption of low-intensity indoor group physical activity  
Effective until: ",https://news.gov.bc.ca/releases/2020HLTH0066-002066,Provincial/territorial,CIHI,,None
185,354,ON263,Ont.,Kingston Frontenac Lennox & Addington,2020-12-26 00:00:00,Closures,Grey - Lockdown,"What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,Provincial/territorial,Government,,"Clothing stores, Restaurants & eating places, Nightlife"
186,355,ON263,Ont.,Wellington Dufferin Guelph,2020-12-26 00:00:00,Closures,Grey - Lockdown,"What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,Provincial/territorial,Government,,"Clothing stores, Restaurants & eating places, Nightlife"
187,356,ON263,Ont.,Simcoe Muskoka,2020-12-26 00:00:00,Closures,Grey - Lockdown,"What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,Provincial/territorial,Government,,"Clothing stores, Restaurants & eating places, Nightlife"
188,357,ON263,Ont.,Durham,2020-12-26 00:00:00,Closures,Grey - Lockdown,"What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,Provincial/territorial,Government,,"Clothing stores, Restaurants & eating places, Nightlife"
189,358,ON263,Ont.,Hamilton,2020-12-26 00:00:00,Closures,Grey - Lockdown,"What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,Provincial/territorial,Government,,"Clothing stores, Restaurants & eating places, Nightlife"
190,359,ON263,Ont.,Middlesex-London,2020-12-26 00:00:00,Closures,Grey - Lockdown,"What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,Provincial/territorial,Government,,"Clothing stores, Restaurants & eating places, Nightlife"
191,360,ON263,Ont.,Niagara,2020-12-26 00:00:00,Closures,Grey - Lockdown,"What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,Provincial/territorial,Government,,"Clothing stores, Restaurants & eating places, Nightlife"
192,361,ON263,Ont.,Ottawa,2020-12-26 00:00:00,Closures,Grey - Lockdown,"What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,Provincial/territorial,Government,,"Clothing stores, Restaurants & eating places, Nightlife"
193,362,ON263,Ont.,Toronto,2020-12-26 00:00:00,Closures,Grey - Lockdown,"What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,Provincial/territorial,Government,,"Clothing stores, Restaurants & eating places, Nightlife"
194,363,ON263,Ont.,Waterloo,2020-12-26 00:00:00,Closures,Grey - Lockdown,"What: Prohibiting in-person shopping in most retail settings - curbside pickup and delivery can continue. Prohibiting indoor and outdoor dining. Restaurants, bars and other food or drink establishments will be permitted to operate by take out, drive-through, and delivery only. Secondary school students will continue learning remotely until January 25, 2021, at which point they may resume in-person learning. During this period, child care centres, authorized recreational and skill building programs and home-based child care services will remain open. From January 4-8, 2021, when elementary students move to remote learning, before and after school programs will be closed and emergency child care for health care and frontline workers will be provided. Government Providing Grants of up to $20,000 to Small Businesses Impacted by New Public Health Measures.",https://news.ontario.ca/en/release/59790/ontario-announces-provincewide-shutdown-to-stop-spread-of-covid-19-and-save-lives,Provincial/territorial,Government,,"Clothing stores, Restaurants & eating places, Nightlife"
195,364,SK201,Sask.,Saskatoon,2020-12-19 00:00:00,Openings,Openings - non-essential services,"Who: Government of Saskatchewan
What: Permitted event venues, conference facilities, arenas, art venues, movie and live theatres, and banquet facilities to hold events with up to 30 people, where all guests are seated for the duration with food and drink not permitted unless explicitly stated.
Effective until: 2021-01-29",https://www.saskatchewan.ca/government/news-and-media/2020/december/14/covid-19-update-new-measures-to-further-reduce-transmission-risk,Provincial/territorial,CIHI,,Activities
196,365,SK202,Sask.,Saskatoon,2020-12-19 00:00:00,Openings,Openings - non-essential services,"Who: Government of Saskatchewan
What: Permitted personal services including hairdresser/barber, esthetics, massage therapy, acupuncture, and tattooing to operate at a 50% capacity including staff and clients.
Effective until: 2021-01-29",https://www.saskatchewan.ca/government/news-and-media/2020/december/14/covid-19-update-new-measures-to-further-reduce-transmission-risk,Provincial/territorial,CIHI,,Personal care
197,366,SK203,Sask.,Saskatoon,2020-12-25 00:00:00,Openings,Openings - non-essential services,"Who: Government of Saskatchewan
What: Limited retail services to 50% capacity and large retail locations to 25% capacity
Effective until: 2021-01-29",https://www.saskatchewan.ca/government/news-and-media/2020/december/14/covid-19-update-new-measures-to-further-reduce-transmission-risk,Provincial/territorial,CIHI,,Clothing stores
198,367,SK201,Sask.,Regina,2020-12-19 00:00:00,Openings,Openings - non-essential services,"Who: Government of Saskatchewan
What: Permitted event venues, conference facilities, arenas, art venues, movie and live theatres, and banquet facilities to hold events with up to 30 people, where all guests are seated for the duration with food and drink not permitted unless explicitly stated.
Effective until: 2021-01-29",https://www.saskatchewan.ca/government/news-and-media/2020/december/14/covid-19-update-new-measures-to-further-reduce-transmission-risk,Provincial/territorial,CIHI,,Activities
199,368,SK202,Sask.,Regina,2020-12-19 00:00:00,Openings,Openings - non-essential services,"Who: Government of Saskatchewan
What: Permitted personal services including hairdresser/barber, esthetics, massage therapy, acupuncture, and tattooing to operate at a 50% capacity including staff and clients.
Effective until: 2021-01-29",https://www.saskatchewan.ca/government/news-and-media/2020/december/14/covid-19-update-new-measures-to-further-reduce-transmission-risk,Provincial/territorial,CIHI,,Personal care
200,369,SK203,Sask.,Regina,2020-12-25 00:00:00,Openings,Openings - non-essential services,"Who: Government of Saskatchewan
What: Limited retail services to 50% capacity and large retail locations to 25% capacity
Effective until: 2021-01-29",https://www.saskatchewan.ca/government/news-and-media/2020/december/14/covid-19-update-new-measures-to-further-reduce-transmission-risk,Provincial/territorial,CIHI,,Clothing stores
201,370,MB197,Man.,Winnipeg,2020-10-19 00:00:00,Closures,Closures - recreation,"Who: Government of Manitoba
What: Announced that museums, galleries and libraries must reduce their capacity to 50% in the Winnipeg Metropolitan Region (orange level)
Effective until: ",https://news.gov.mb.ca/news/index.html?item=49414&posted=2020-10-16,Regional,CIHI,,Activities
202,371,MB199,Man.,WInnipeg,2020-10-19 00:00:00,Restrictions,Restrictions - non-essential services,"Who: Government of Manitoba
What: Announced that in the Winnipeg Metropolitan Region (orange level) retail businesses, restaurants, licensed businesses and personal service businesses are limited to 50% of their usual capacity 
Effective until: ",https://news.gov.mb.ca/news/index.html?item=49442&posted=2020-10-19,Regional,CIHI,,"Clothing stores, Restaurants & eating places"
